number,value,datetime_start,datetime_complete,duration,params_ADX_THRESHOLD,params_ATR_MULTIPLIER,params_ATR_STOP_LOSS_MULT,params_BB_STD,params_ENTRY_PERIOD,params_ENTRY_TYPE,params_EXIT_TYPE,params_LEVERAGE,params_MA_PERIOD,params_MFI_THRESHOLD,params_MFI_WINDOW,params_RISK_PER_TRADE,params_RSI_OVERBOUGHT,params_RSI_OVERSOLD,params_RSI_WINDOW,params_SAR_STEP,params_STOCH_OVERBOUGHT,params_STOCH_OVERSOLD,params_STOCH_WINDOW,params_STOP_LOSS_PCT,params_STOP_LOSS_TYPE,params_SUPERTREND_MULT,params_SUPERTREND_PERIOD,params_TAKE_PROFIT_ATR_MULT,params_TIMEFRAME,params_TREND_FILTER_TYPE,params_USE_ADX,params_USE_MFI,params_USE_RSI,params_USE_STOCHASTIC,params_USE_TAKE_PROFIT,params_USE_VHF,params_USE_VOLUME_FILTER,params_VHF_THRESHOLD,params_VOLUME_MA_PERIOD,params_VOLUME_THRESHOLD_MULT,user_attrs_entry_type,user_attrs_leverage,user_attrs_mdd_ETH_USDT,user_attrs_mdd_avg,user_attrs_return_ETH_USDT,user_attrs_return_avg,user_attrs_timeframe,user_attrs_trades_ETH_USDT,user_attrs_trades_avg,user_attrs_trend_filter,user_attrs_win_rate_avg,user_attrs_winrate_ETH_USDT,state
627,-2300.0,2026-01-16 12:47:41.091820,2026-01-16 12:47:45.310608,0 days 00:00:04.218788,14,1.9,2.5,1.7,93,CCI,PARABOLIC_SAR,2.1,28,34,12,0.035,68,20,20,0.042,77,16,10,0.018000000000000002,FIXED,2.3,29,6.0,2h,EMA,False,True,False,False,False,True,False,0.33999999999999997,35,1.8,CCI,2.1,0.0,0.0,0.0,0.0,2h,0,0.0,EMA,0.0,0.0,COMPLETE
628,-1390.546678647681,2026-01-16 12:47:41.225494,2026-01-16 12:47:44.917030,0 days 00:00:03.691536,14,2.1,1.4,1.7,94,CCI,PARABOLIC_SAR,2.3000000000000003,28,34,12,0.035,68,20,19,0.039,78,16,10,0.018000000000000002,ATR,1.9,24,6.0,1d,EMA,False,True,False,False,False,True,False,0.38,35,1.8,CCI,2.3000000000000003,-83.85474534234486,-83.85474534234486,-85.20307030941056,-85.20307030941056,1d,44,44.0,EMA,20.454545454545457,20.454545454545457,COMPLETE
629,-2300.0,2026-01-16 12:47:41.344999,2026-01-16 12:47:44.545014,0 days 00:00:03.200015,14,2.0,2.5,1.7,94,CCI,PARABOLIC_SAR,2.3000000000000003,28,35,12,0.0305,68,20,19,0.015,78,16,10,0.018000000000000002,FIXED,2.0,24,6.0,1d,EMA,False,True,False,False,False,True,False,0.36,35,1.8,CCI,2.3000000000000003,0.0,0.0,0.0,0.0,1d,0,0.0,EMA,0.0,0.0,COMPLETE
630,-1379.8867480202116,2026-01-16 12:47:41.736553,2026-01-16 12:47:44.511992,0 days 00:00:02.775439,14,2.1,2.5,1.7,93,CCI,PARABOLIC_SAR,2.3000000000000003,51,33,12,0.0325,68,20,19,0.042,78,16,10,0.018000000000000002,ATR,2.0,21,5.5,1d,EMA,False,True,False,False,False,True,False,0.33999999999999997,35,1.8,CCI,2.3000000000000003,-63.30892618429377,-63.30892618429377,-64.84478390219954,-64.84478390219954,1d,47,47.0,EMA,23.404255319148938,23.404255319148938,COMPLETE
631,-2033.050283781729,2026-01-16 12:47:44.082539,2026-01-16 12:47:45.583811,0 days 00:00:01.501272,14,2.1,2.5,1.6,94,CCI,PARABOLIC_SAR,2.3000000000000003,14,35,10,0.0305,66,20,19,0.042,78,16,10,0.02,ATR,2.0,24,6.0,4h,EMA,False,True,True,False,False,True,False,0.36,35,1.8,CCI,2.3000000000000003,-18.08721829243634,-18.08721829243634,-12.398348534985795,-12.398348534985795,4h,19,19.0,EMA,47.368421052631575,47.368421052631575,COMPLETE
632,-1380.4914854895133,2026-01-16 12:47:44.099272,2026-01-16 12:47:45.856351,0 days 00:00:01.757079,14,2.1,2.5,1.6,93,CCI,PARABOLIC_SAR,2.3000000000000003,37,35,12,0.0325,66,20,11,0.042,78,16,10,0.02,ATR,2.3,25,6.0,1d,EMA,False,True,False,False,False,True,False,0.36,35,1.8,CCI,2.3000000000000003,-65.88216746289007,-65.88216746289007,-66.7759666033434,-66.7759666033434,1d,46,46.0,EMA,21.73913043478261,21.73913043478261,COMPLETE
633,262.0161706935787,2026-01-16 12:47:44.661580,2026-01-16 12:47:50.040005,0 days 00:00:05.378425,14,2.1,2.6,1.6,96,CCI,PARABOLIC_SAR,2.3000000000000003,51,35,11,0.035,66,20,19,0.04,77,16,10,0.02,ATR,2.4000000000000004,29,6.0,5m,EMA,False,True,False,False,False,True,False,0.32,35,1.6,CCI,2.3000000000000003,-12.599369589541451,-12.599369589541451,63.458689617455846,63.458689617455846,5m,50,50.0,EMA,54.0,54.0,COMPLETE
634,-308.1436385514653,2026-01-16 12:47:44.652494,2026-01-16 12:47:50.989496,0 days 00:00:06.337002,14,2.1,2.6,1.6,95,CCI,PARABOLIC_SAR,2.6,33,35,10,0.030000000000000002,66,20,19,0.04,77,16,10,0.02,ATR,2.4000000000000004,26,6.0,5m,EMA,False,True,False,False,False,True,False,0.32,35,1.6,CCI,2.6,-15.528480799056801,-15.528480799056801,48.32211561805554,48.32211561805554,5m,48,48.0,EMA,56.25,56.25,COMPLETE
635,-2010.0252651275268,2026-01-16 12:47:44.956569,2026-01-16 12:47:49.267178,0 days 00:00:04.310609,14,2.1,2.6,1.6,96,CCI,PARABOLIC_SAR,2.5000000000000004,35,35,10,0.030000000000000002,66,20,19,0.04,77,16,11,0.02,ATR,2.4000000000000004,26,6.5,5m,EMA,False,True,True,False,False,True,False,0.32,35,1.8,CCI,2.5000000000000004,-16.57456571765286,-16.57456571765286,-3.5581577454783018,-3.5581577454783018,5m,26,26.0,EMA,50.0,50.0,COMPLETE
636,-76.49422950524877,2026-01-16 12:47:45.621141,2026-01-16 12:47:52.654630,0 days 00:00:07.033489,13,2.2,2.6,1.6,86,CCI,PARABOLIC_SAR,2.4000000000000004,36,35,11,0.0325,67,20,19,0.04,77,16,11,0.02,ATR,2.4000000000000004,26,6.5,5m,EMA,False,True,False,False,False,True,False,0.32,30,1.6,CCI,2.4000000000000004,-22.653573886718437,-22.653573886718437,31.847087293938475,31.847087293938475,5m,50,50.0,EMA,52.0,52.0,COMPLETE
637,-289.15170500580734,2026-01-16 12:47:45.641212,2026-01-16 12:47:52.747084,0 days 00:00:07.105872,13,2.2,2.6,1.6,96,CCI,PARABOLIC_SAR,2.4000000000000004,35,35,11,0.0325,67,20,19,0.04,77,16,10,0.02,ATR,2.1,26,6.5,5m,EMA,False,True,False,False,False,True,False,0.32,30,1.6,CCI,2.4000000000000004,-13.558656101523193,-13.558656101523193,50.356984288981444,50.356984288981444,5m,48,48.0,EMA,56.25,56.25,COMPLETE
638,-299.67164828495606,2026-01-16 12:47:45.984458,2026-01-16 12:47:54.437553,0 days 00:00:08.453095,13,2.2,2.6,1.6,96,CCI,PARABOLIC_SAR,2.4000000000000004,21,35,11,0.029500000000000002,67,20,19,0.04,77,16,11,0.017,ATR,2.6,26,5.5,5m,EMA,False,True,False,False,False,True,False,0.32,30,1.6,CCI,2.4000000000000004,-12.361186810942582,-12.361186810942582,44.47600894340337,44.47600894340337,5m,45,45.0,EMA,55.55555555555556,55.55555555555556,COMPLETE
639,-332.8473375777976,2026-01-16 12:47:50.022582,2026-01-16 12:48:00.557878,0 days 00:00:10.535296,13,2.2,2.6,1.6,91,CCI,PARABOLIC_SAR,2.2,33,35,11,0.0285,67,21,19,0.04,77,16,11,0.017,ATR,2.1,30,6.5,5m,EMA,False,True,False,False,False,True,False,0.32,40,1.6,CCI,2.2,-12.930538303646566,-12.930538303646566,35.62453510602715,35.62453510602715,5m,49,49.0,EMA,55.10204081632652,55.10204081632652,COMPLETE
640,-656.0884210465001,2026-01-16 12:47:51.180986,2026-01-16 12:47:59.985270,0 days 00:00:08.804284,13,2.3,2.6,1.5,81,CCI,PARABOLIC_SAR,2.2,50,34,11,0.0285,67,21,19,0.04,77,16,11,0.017,ATR,2.1,29,6.5,5m,SUPERTREND,False,True,False,False,False,True,False,0.32,35,2.8,CCI,2.2,-23.12677192083703,-23.12677192083703,19.279202111983558,19.279202111983558,5m,36,36.0,SUPERTREND,50.0,50.0,COMPLETE
641,-637.1742349833567,2026-01-16 12:47:51.399126,2026-01-16 12:48:01.286691,0 days 00:00:09.887565,13,2.3,2.6,1.5,86,CCI,PARABOLIC_SAR,2.2,51,34,11,0.0285,67,21,19,0.04,77,16,10,0.017,ATR,2.1,29,6.5,5m,SUPERTREND,False,True,False,False,False,True,False,0.32,35,2.8,CCI,2.2,-20.835764549352863,-20.835764549352863,25.797938740482017,25.797938740482017,5m,35,35.0,SUPERTREND,51.42857142857142,51.42857142857142,COMPLETE
642,-385.94052095776715,2026-01-16 12:47:52.695003,2026-01-16 12:47:57.885368,0 days 00:00:05.190365,13,2.0,2.6,1.5,97,CCI,PARABOLIC_SAR,2.2,51,34,11,0.037,66,21,19,0.037,76,17,10,0.017,ATR,2.1,29,5.5,5m,SUPERTREND,False,True,False,False,False,True,False,0.32999999999999996,35,2.8,CCI,2.2,-14.482024321841347,-14.482024321841347,37.19571303632725,37.19571303632725,5m,42,42.0,SUPERTREND,54.761904761904766,54.761904761904766,COMPLETE
643,-486.91267246940333,2026-01-16 12:47:53.413396,2026-01-16 12:48:02.018766,0 days 00:00:08.605370,13,2.3,1.6,1.5,92,CCI,PARABOLIC_SAR,2.2,50,34,11,0.036000000000000004,66,21,21,0.038,76,17,10,0.019000000000000003,ATR,2.1,29,5.5,5m,EMA,False,True,False,False,False,True,False,0.32999999999999996,35,2.8,CCI,2.2,-22.006515674960404,-22.006515674960404,90.62127593230286,90.62127593230286,5m,48,48.0,EMA,54.166666666666664,54.166666666666664,COMPLETE
644,-340.0499777108944,2026-01-16 12:47:54.631512,2026-01-16 12:48:03.265439,0 days 00:00:08.633927,13,2.3,2.7,1.5,91,CCI,PARABOLIC_SAR,2.2,51,34,11,0.026000000000000002,66,21,21,0.039,76,17,10,0.019000000000000003,ATR,1.3,29,6.0,5m,EMA,False,True,False,False,False,True,False,0.32999999999999996,35,1.8,CCI,2.2,-12.090898950386174,-12.090898950386174,32.09719521125271,32.09719521125271,5m,46,46.0,EMA,56.52173913043478,56.52173913043478,COMPLETE
645,-329.33777466518404,2026-01-16 12:47:58.871357,2026-01-16 12:48:10.431439,0 days 00:00:11.560082,14,2.3,2.7,1.5,91,CCI,PARABOLIC_SAR,2.2,50,33,11,0.0285,66,21,21,0.038,76,16,10,0.019000000000000003,ATR,2.0,28,6.0,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,40,2.8,CCI,2.2,-13.296323628966267,-13.296323628966267,37.324492541989244,37.324492541989244,5m,46,46.0,EMA,56.52173913043478,56.52173913043478,COMPLETE
646,117.42716518810175,2026-01-16 12:48:00.767623,2026-01-16 12:48:07.640243,0 days 00:00:06.872620,14,2.0,2.7,1.7,85,CCI,PARABOLIC_SAR,2.3000000000000003,53,33,11,0.026000000000000002,66,20,20,0.039,76,17,10,0.019000000000000003,ATR,2.6,28,6.0,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,35,1.8,CCI,2.3000000000000003,-16.724566110929015,-16.724566110929015,24.067876429586764,24.067876429586764,5m,55,55.0,EMA,50.90909090909091,50.90909090909091,COMPLETE
647,169.66076889571286,2026-01-16 12:48:00.794733,2026-01-16 12:48:10.340709,0 days 00:00:09.545976,10,2.0,2.7,1.7,91,CCI,PARABOLIC_SAR,2.3000000000000003,40,33,11,0.031,66,20,21,0.039,76,17,10,0.015,ATR,2.7,28,6.0,5m,EMA,False,True,False,False,False,True,False,0.32999999999999996,20,1.8,CCI,2.3000000000000003,-17.204537041585986,-17.204537041585986,43.48466987711487,43.48466987711487,5m,55,55.0,EMA,54.54545454545454,54.54545454545454,COMPLETE
648,141.28862976336768,2026-01-16 12:48:02.097640,2026-01-16 12:48:10.664594,0 days 00:00:08.566954,10,2.0,2.7,1.7,88,CCI,PARABOLIC_SAR,2.3000000000000003,39,33,11,0.031,66,20,20,0.039,76,17,10,0.015,ATR,2.7,28,6.0,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,20,1.8,CCI,2.3000000000000003,-19.642637368326525,-19.642637368326525,36.09667841771361,36.09667841771361,5m,55,55.0,EMA,52.72727272727272,52.72727272727272,COMPLETE
649,-54.2742631792853,2026-01-16 12:48:02.138803,2026-01-16 12:48:16.387756,0 days 00:00:14.248953,10,2.0,2.0,1.7,88,CCI,PARABOLIC_SAR,2.3000000000000003,55,33,11,0.026500000000000003,66,20,20,0.041,76,17,10,0.015,ATR,1.3,28,6.0,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,40,1.8,CCI,2.3000000000000003,-22.339865159009754,-22.339865159009754,41.10462554137572,41.10462554137572,5m,55,55.0,EMA,52.72727272727272,52.72727272727272,COMPLETE
650,147.7332781499099,2026-01-16 12:48:03.331685,2026-01-16 12:48:10.422743,0 days 00:00:07.091058,14,2.0,2.7,1.7,87,CCI,PARABOLIC_SAR,2.3000000000000003,56,33,11,0.031,66,20,20,0.041,76,16,10,0.015,ATR,2.6,28,6.0,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,20,1.8,CCI,2.3000000000000003,-19.645204181637098,-19.645204181637098,38.64820329284854,38.64820329284854,5m,55,55.0,EMA,52.72727272727272,52.72727272727272,COMPLETE
651,-49.58398710417532,2026-01-16 12:48:08.201635,2026-01-16 12:48:15.864490,0 days 00:00:07.662855,11,2.0,2.0,1.7,88,CCI,PARABOLIC_SAR,2.3000000000000003,70,33,11,0.031,67,20,20,0.041,77,16,10,0.015,ATR,1.6,28,5.0,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,20,1.8,CCI,2.3000000000000003,-25.655750940408655,-25.655750940408655,47.12120606412864,47.12120606412864,5m,55,55.0,EMA,52.72727272727272,52.72727272727272,COMPLETE
652,-41.54165266142536,2026-01-16 12:48:10.375248,2026-01-16 12:48:16.375717,0 days 00:00:06.000469,10,1.9,2.0,1.7,89,CCI,PARABOLIC_SAR,2.3000000000000003,39,35,10,0.0315,65,20,21,0.038,77,17,10,0.015,ATR,1.7000000000000002,28,6.0,5m,EMA,False,True,False,False,False,True,False,0.33999999999999997,30,1.8,CCI,2.3000000000000003,-25.232902013017483,-25.232902013017483,50.356101060439975,50.356101060439975,5m,58,58.0,EMA,50.0,50.0,COMPLETE
653,-894.0096985378914,2026-01-16 12:48:10.494536,2026-01-16 12:48:18.035739,0 days 00:00:07.541203,11,2.0,2.4000000000000004,1.6,27,CCI,PARABOLIC_SAR,2.3000000000000003,40,35,10,0.0315,78,20,20,0.038,78,17,10,0.015,ATR,2.6,30,5.0,5m,EMA,False,True,False,False,False,False,False,0.42,20,1.8,CCI,2.3000000000000003,-54.72877081071664,-54.72877081071664,4.480011225295975,4.480011225295975,5m,80,80.0,EMA,45.0,45.0,COMPLETE
654,-988.1168521445261,2026-01-16 12:48:10.514223,2026-01-16 12:48:15.220556,0 days 00:00:04.706333,11,1.9,2.5,1.6,89,CCI,PARABOLIC_SAR,2.3000000000000003,38,35,10,0.0315,78,20,21,0.038,78,17,10,0.015,ATR,2.6,30,5.0,30m,EMA,False,True,False,False,False,False,False,0.35,20,1.8,CCI,2.3000000000000003,-35.156706903573856,-35.156706903573856,-21.841940974079353,-21.841940974079353,30m,69,69.0,EMA,42.028985507246375,42.028985507246375,COMPLETE
655,-987.4699819142497,2026-01-16 12:48:10.718215,2026-01-16 12:48:15.798387,0 days 00:00:05.080172,11,1.9,2.4000000000000004,1.6,89,CCI,PARABOLIC_SAR,2.3000000000000003,40,35,10,0.029500000000000002,78,20,21,0.031,77,18,10,0.015,ATR,1.7000000000000002,30,5.0,30m,EMA,False,True,False,False,False,False,False,0.35,20,2.0,CCI,2.3000000000000003,-34.43115322199229,-34.43115322199229,-21.19303418130246,-21.19303418130246,30m,69,69.0,EMA,42.028985507246375,42.028985507246375,COMPLETE
656,-101.65355938888388,2026-01-16 12:48:16.356411,2026-01-16 12:48:21.576355,0 days 00:00:05.219944,10,2.0,2.6,1.8,81,CCI,PARABOLIC_SAR,2.1,47,35,11,0.0335,66,20,20,0.034,77,17,10,0.016,ATR,2.7,25,5.5,5m,EMA,False,True,False,False,False,True,False,0.32999999999999996,30,1.6,CCI,2.1,-20.914210808713147,-20.914210808713147,19.900213737601554,19.900213737601554,5m,55,55.0,EMA,49.09090909090909,49.09090909090909,COMPLETE
657,-71.99177740103823,2026-01-16 12:48:16.358924,2026-01-16 12:48:26.047237,0 days 00:00:09.688313,10,2.1,2.6,1.8,83,CCI,PARABOLIC_SAR,2.1,32,35,11,0.035500000000000004,65,20,21,0.039,77,16,11,0.014,ATR,2.7,25,5.5,5m,EMA,False,True,False,False,False,True,False,0.32999999999999996,30,2.0,CCI,2.1,-20.46462366830568,-20.46462366830568,31.66550017744575,31.66550017744575,5m,50,50.0,EMA,48.0,48.0,COMPLETE
658,-71.99177740103823,2026-01-16 12:48:16.351529,2026-01-16 12:48:22.430849,0 days 00:00:06.079320,10,2.1,2.6,1.8,83,CCI,PARABOLIC_SAR,2.1,32,35,11,0.035500000000000004,66,20,21,0.033,83,16,11,0.014,ATR,2.7,22,5.5,5m,EMA,False,True,False,False,False,True,False,0.32999999999999996,30,2.0,CCI,2.1,-20.46462366830568,-20.46462366830568,31.66550017744575,31.66550017744575,5m,50,50.0,EMA,48.0,48.0,COMPLETE
659,-867.6097434757203,2026-01-16 12:48:17.025475,2026-01-16 12:48:25.766965,0 days 00:00:08.741490,10,2.1,1.0,1.8,81,CCI,PARABOLIC_SAR,2.1,43,35,11,0.0345,65,20,21,0.039,77,16,11,0.016,ATR,2.7,25,5.5,5m,EMA,False,True,False,False,False,True,False,0.32999999999999996,30,2.0,CCI,2.1,-35.58905016965384,-35.58905016965384,47.573296092678,47.573296092678,5m,58,58.0,EMA,43.103448275862064,43.103448275862064,COMPLETE
660,-60.88333819933996,2026-01-16 12:48:17.050181,2026-01-16 12:48:21.868520,0 days 00:00:04.818339,12,2.1,2.6,1.8,83,CCI,PARABOLIC_SAR,2.1,46,35,11,0.0405,66,20,21,0.039,77,16,11,0.014,ATR,2.7,25,5.5,5m,EMA,False,True,False,False,False,True,False,0.32999999999999996,30,2.0,CCI,2.1,-23.015671303536717,-23.015671303536717,39.005585476420585,39.005585476420585,5m,51,51.0,EMA,49.01960784313725,49.01960784313725,COMPLETE
661,-64.03636767076023,2026-01-16 12:48:18.122304,2026-01-16 12:48:26.767679,0 days 00:00:08.645375,10,2.1,2.6,1.8,83,CCI,PARABOLIC_SAR,2.1,46,35,11,0.035500000000000004,65,20,21,0.037,77,16,11,0.014,ATR,2.7,25,5.5,5m,EMA,False,True,False,False,False,True,False,0.32999999999999996,35,2.0,CCI,2.1,-20.462514562329353,-20.462514562329353,34.89249753441829,34.89249753441829,5m,51,51.0,EMA,49.01960784313725,49.01960784313725,COMPLETE
662,-267.27017113419424,2026-01-16 12:48:21.842178,2026-01-16 12:48:29.111666,0 days 00:00:07.269488,12,2.1,2.6,1.8,93,CCI,PARABOLIC_SAR,2.5000000000000004,21,34,11,0.035,65,20,21,0.039,77,16,11,0.016,ATR,2.5,27,7.0,5m,SMA,False,True,False,False,False,True,False,0.32999999999999996,35,2.0,CCI,2.5000000000000004,-16.429956713081676,-16.429956713081676,64.49631423382019,64.49631423382019,5m,49,49.0,SMA,55.10204081632652,55.10204081632652,COMPLETE
663,-820.5438343321784,2026-01-16 12:48:22.410560,2026-01-16 12:48:30.529520,0 days 00:00:08.118960,12,2.2,1.1,1.6,93,CCI,PARABOLIC_SAR,2.4000000000000004,23,34,11,0.030000000000000002,65,22,20,0.028000000000000004,77,16,10,0.016,ATR,2.3,13,5.5,5m,SMA,False,True,False,False,False,True,False,0.32999999999999996,35,1.6,CCI,2.4000000000000004,-31.00116408878182,-31.00116408878182,68.53724662929092,68.53724662929092,5m,54,54.0,SMA,46.2962962962963,46.2962962962963,COMPLETE
664,231.87783292002132,2026-01-16 12:48:23.103376,2026-01-16 12:48:32.675204,0 days 00:00:09.571828,12,2.2,2.8,1.6,93,CCI,PARABOLIC_SAR,2.5000000000000004,46,34,11,0.030000000000000002,65,22,20,0.041,77,16,10,0.016,ATR,2.5,27,5.5,5m,SMA,False,True,False,False,False,True,False,0.32999999999999996,35,1.6,CCI,2.5000000000000004,-14.268693694454267,-14.268693694454267,42.61157708550412,42.61157708550412,5m,50,50.0,SMA,57.99999999999999,57.99999999999999,COMPLETE
665,-304.74041175843286,2026-01-16 12:48:25.883159,2026-01-16 12:48:34.636206,0 days 00:00:08.753047,12,2.2,2.7,1.6,94,CCI,PARABOLIC_SAR,2.5000000000000004,23,34,11,0.030000000000000002,67,21,20,0.037,77,16,10,0.013000000000000001,ATR,2.3,27,7.0,5m,EMA,False,True,False,False,False,True,False,0.32,35,1.6,CCI,2.5000000000000004,-14.76524306728981,-14.76524306728981,47.94531361383181,47.94531361383181,5m,49,49.0,EMA,57.14285714285714,57.14285714285714,COMPLETE
666,-2097.859875052691,2026-01-16 12:48:26.652067,2026-01-16 12:48:35.191569,0 days 00:00:08.539502,12,4.2,2.7,1.6,93,CCI,PARABOLIC_SAR,2.5000000000000004,23,34,11,0.030000000000000002,67,21,20,0.037,78,18,10,0.013000000000000001,ATR,2.3,31,8.0,5m,SMA,False,True,False,False,False,True,True,0.32,35,1.6,CCI,2.5000000000000004,-22.493370237905456,-22.493370237905456,44.05211449163463,44.05211449163463,5m,16,16.0,SMA,43.75,43.75,COMPLETE
667,-2066.0719724154105,2026-01-16 12:48:27.203476,2026-01-16 12:48:36.767257,0 days 00:00:09.563781,12,2.4,2.7,1.6,93,CCI,PARABOLIC_SAR,2.5000000000000004,23,34,12,0.030000000000000002,67,22,20,0.027000000000000003,78,16,10,0.018000000000000002,ATR,2.5,14,7.0,5m,EMA,False,True,False,False,False,True,True,0.32,25,1.6,CCI,2.5000000000000004,-20.026679235403634,-20.026679235403634,33.59986585366903,33.59986585366903,5m,23,23.0,EMA,56.52173913043478,56.52173913043478,COMPLETE
668,-425.4054314444347,2026-01-16 12:48:30.424542,2026-01-16 12:48:37.672883,0 days 00:00:07.248341,12,2.5,2.7,1.6,96,CCI,PARABOLIC_SAR,2.4000000000000004,24,34,12,0.030000000000000002,67,21,20,0.041,77,16,10,0.018000000000000002,ATR,2.0,31,6.5,5m,EMA,False,True,False,False,False,True,False,0.32,25,1.6,CCI,2.4000000000000004,-12.97977097945277,-12.97977097945277,22.735986818854535,22.735986818854535,5m,40,40.0,EMA,52.5,52.5,COMPLETE
669,-2030.4965918521639,2026-01-16 12:48:31.845395,2026-01-16 12:48:37.706392,0 days 00:00:05.860997,11,2.4,2.7,1.7,97,CCI,PARABOLIC_SAR,2.2,71,34,12,0.029500000000000002,67,21,19,0.041,78,16,10,0.018000000000000002,ATR,2.0,31,6.5,4h,EMA,False,True,True,False,False,True,False,0.32,25,1.6,CCI,2.2,-19.903083494241926,-19.903083494241926,-12.160775409828172,-12.160775409828172,4h,24,24.0,EMA,45.83333333333333,45.83333333333333,COMPLETE
670,-1457.1923093988453,2026-01-16 12:48:33.003571,2026-01-16 12:48:38.253983,0 days 00:00:05.250412,12,2.4,1.8,1.6,96,BOLLINGER,PARABOLIC_SAR,2.5000000000000004,49,34,12,0.029500000000000002,67,23,20,0.041,78,16,10,0.018000000000000002,ATR,2.4000000000000004,27,5.0,4h,SMA,False,True,True,False,False,True,False,0.32,35,1.6,BOLLINGER,2.5000000000000004,-32.281446872998174,-32.281446872998174,23.25052189141221,23.25052189141221,4h,30,30.0,SMA,46.666666666666664,46.666666666666664,COMPLETE
671,-1690.2123622904319,2026-01-16 12:48:34.990146,2026-01-16 12:48:38.655339,0 days 00:00:03.665193,12,2.4,2.8,1.6,97,BOLLINGER,PARABOLIC_SAR,2.7,48,34,12,0.029500000000000002,67,23,20,0.041,78,16,10,0.018000000000000002,ATR,2.5,31,5.0,4h,SMA,False,True,True,False,False,True,True,0.35,35,1.6,BOLLINGER,2.7,-2.6809939329138226,-2.6809939329138226,37.06182857740666,37.06182857740666,4h,5,5.0,SMA,60.0,60.0,COMPLETE
